"A" "C" "G" "H" "I" "L" "S" "V" "freqAR" "freqPR" "freqAlR" "freqCR" "freqPosR" "freqHR" "cluster"
"125" 0.115789473684211 0.0315789473684211 0.0842105263157895 0.0421052631578947 0.0631578947368421 0.105263157894737 0 0.0631578947368421 0.2 0.442105263157895 0.231578947368421 0.210526315789474 0.0842105263157895 0.736842105263158 "1"
"126" 0.126984126984127 0.0238095238095238 0.134920634920635 0.0238095238095238 0.0238095238095238 0.0634920634920635 0.0634920634920635 0.0317460317460317 0.0634920634920635 0.484126984126984 0.119047619047619 0.222222222222222 0.111111111111111 0.571428571428571 "1"
"127" 0.0638297872340425 0.0319148936170213 0.0531914893617021 0.0106382978723404 0.0425531914893617 0.0957446808510638 0.117021276595745 0.0319148936170213 0.074468085106383 0.436170212765957 0.170212765957447 0.117021276595745 0.074468085106383 0.585106382978723 "1"
"128" 0.0897435897435897 0 0 0 0.0256410256410256 0.0769230769230769 0.0128205128205128 0.192307692307692 0.128205128205128 0.576923076923077 0.294871794871795 0.243589743589744 0.166666666666667 0.782051282051282 "2"
"129" 0 0 0.16 0 0.04 0.04 0.04 0.16 0.0933333333333333 0.426666666666667 0.24 0.173333333333333 0.0933333333333333 0.653333333333333 "1"
"130" 0.0789473684210526 0 0.131578947368421 0.0526315789473684 0.0789473684210526 0.0087719298245614 0.105263157894737 0.0263157894736842 0.201754385964912 0.543859649122807 0.114035087719298 0.166666666666667 0.0789473684210526 0.535087719298246 "1"
"131" 0.147368421052632 0.0315789473684211 0.126315789473684 0.0105263157894737 0.0315789473684211 0.0105263157894737 0.105263157894737 0.0947368421052632 0.126315789473684 0.484210526315789 0.136842105263158 0.126315789473684 0.0842105263157895 0.726315789473684 "1"
"132" 0.165137614678899 0.0275229357798165 0.0825688073394495 0 0.0825688073394495 0.0825688073394495 0 0.137614678899083 0.0825688073394495 0.339449541284404 0.302752293577982 0.220183486238532 0.146788990825688 0.761467889908257 "4"
"133" 0.156521739130435 0 0.130434782608696 0 0.0782608695652174 0.0434782608695652 0.0521739130434783 0.156521739130435 0.00869565217391304 0.365217391304348 0.278260869565217 0.139130434782609 0.104347826086957 0.782608695652174 "4"
"134" 0.107142857142857 0 0.0535714285714286 0.0535714285714286 0.0892857142857143 0.160714285714286 0.0714285714285714 0.107142857142857 0.160714285714286 0.428571428571429 0.357142857142857 0.178571428571429 0.107142857142857 0.678571428571429 "2"
"135" 0.136363636363636 0 0.0681818181818182 0 0.125 0.0681818181818182 0.0340909090909091 0.102272727272727 0 0.363636363636364 0.295454545454545 0.159090909090909 0.0795454545454545 0.670454545454545 "4"
"136" 0.0697674418604651 0 0.151162790697674 0 0.0581395348837209 0.0581395348837209 0.0465116279069767 0.127906976744186 0.0813953488372093 0.476744186046512 0.244186046511628 0.13953488372093 0.0813953488372093 0.767441860465116 "1"
"137" 0.104895104895105 0.020979020979021 0.0979020979020979 0.013986013986014 0.111888111888112 0.0769230769230769 0 0.125874125874126 0.118881118881119 0.335664335664336 0.314685314685315 0.132867132867133 0.0629370629370629 0.825174825174825 "4"
"138" 0.110236220472441 0.0236220472440945 0.0866141732283465 0.0078740157480315 0.0708661417322835 0.0551181102362205 0.0708661417322835 0.0866141732283465 0.125984251968504 0.511811023622047 0.21259842519685 0.165354330708661 0.031496062992126 0.677165354330709 "1"
"139" 0.0405405405405405 0.0135135135135135 0.0675675675675676 0 0.0405405405405405 0.0405405405405405 0.0405405405405405 0.0810810810810811 0.108108108108108 0.702702702702703 0.162162162162162 0.337837837837838 0.0945945945945946 0.540540540540541 "3"
"140" 0.115384615384615 0 0.403846153846154 0 0 0 0.0576923076923077 0 0.0384615384615385 0.461538461538462 0 0.269230769230769 0.25 0.788461538461538 "1"
"141" 0.0454545454545455 0.0545454545454545 0.0545454545454545 0.0272727272727273 0.0545454545454545 0.172727272727273 0.0272727272727273 0.0545454545454545 0.0909090909090909 0.509090909090909 0.281818181818182 0.354545454545455 0.2 0.627272727272727 "3"
"142" 0.22680412371134 0.0412371134020619 0 0 0.0103092783505155 0.164948453608247 0 0.0927835051546392 0.0412371134020619 0.422680412371134 0.268041237113402 0.164948453608247 0.0721649484536082 0.680412371134021 "4"
"143" 0.0756302521008403 0 0.159663865546218 0 0.0840336134453782 0.100840336134454 0.0252100840336134 0.0756302521008403 0.092436974789916 0.420168067226891 0.260504201680672 0.19327731092437 0.0756302521008403 0.680672268907563 "1"
"144" 0.0760869565217391 0.0326086956521739 0.0760869565217391 0 0 0.0543478260869565 0.0978260869565217 0.184782608695652 0.141304347826087 0.543478260869565 0.239130434782609 0.173913043478261 0.0652173913043478 0.66304347826087 "1"
"145" 0.122137404580153 0.0458015267175573 0.0916030534351145 0.0305343511450382 0.0458015267175573 0.0687022900763359 0.0534351145038168 0.16030534351145 0.16030534351145 0.419847328244275 0.274809160305344 0.106870229007634 0.0534351145038168 0.793893129770992 "4"
"146" 0.0683760683760684 0.0256410256410256 0.102564102564103 0 0.0341880341880342 0.111111111111111 0.0512820512820513 0.0598290598290598 0.205128205128205 0.461538461538462 0.205128205128205 0.239316239316239 0.145299145299145 0.675213675213675 "2"
"147" 0.196261682242991 0.0841121495327103 0.0280373831775701 0 0.0560747663551402 0.102803738317757 0.0560747663551402 0.149532710280374 0.0280373831775701 0.411214953271028 0.308411214953271 0.14018691588785 0.11214953271028 0.719626168224299 "4"
"148" 0.217391304347826 0.0347826086956522 0.0521739130434783 0.00869565217391304 0.0521739130434783 0.130434782608696 0.0608695652173913 0.191304347826087 0.0173913043478261 0.339130434782609 0.373913043478261 0.173913043478261 0.147826086956522 0.739130434782609 "4"
"149" 0.188679245283019 0.0566037735849057 0.0471698113207547 0 0.0943396226415094 0.0754716981132075 0.10377358490566 0.113207547169811 0.0377358490566038 0.443396226415094 0.283018867924528 0.179245283018868 0.122641509433962 0.679245283018868 "1"
"150" 0.132231404958678 0 0.0247933884297521 0 0.0743801652892562 0.115702479338843 0.0165289256198347 0.214876033057851 0.0909090909090909 0.396694214876033 0.40495867768595 0.140495867768595 0.0495867768595041 0.71900826446281 "2"
"151" 0.0813953488372093 0.0116279069767442 0 0 0.104651162790698 0.13953488372093 0.0348837209302326 0.127906976744186 0.104651162790698 0.406976744186047 0.372093023255814 0.197674418604651 0.0930232558139535 0.63953488372093 "2"
"152" 0.0923076923076923 0.00769230769230769 0.0923076923076923 0 0.115384615384615 0.0846153846153846 0.115384615384615 0.0769230769230769 0.123076923076923 0.484615384615385 0.276923076923077 0.146153846153846 0.0307692307692308 0.676923076923077 "1"
"153" 0.117647058823529 0.0196078431372549 0.0588235294117647 0.0588235294117647 0.107843137254902 0.0294117647058824 0.0294117647058824 0.147058823529412 0.107843137254902 0.470588235294118 0.284313725490196 0.303921568627451 0.156862745098039 0.705882352941177 "1"
"154" 0.113207547169811 0.0188679245283019 0.169811320754717 0 0 0.0566037735849057 0 0.188679245283019 0 0.358490566037736 0.245283018867925 0.188679245283019 0.113207547169811 0.830188679245283 "4"
"155" 0.135593220338983 0 0.0847457627118644 0 0.00847457627118644 0.110169491525424 0.0677966101694915 0.0508474576271186 0.0593220338983051 0.542372881355932 0.169491525423729 0.211864406779661 0.11864406779661 0.73728813559322 "1"
"156" 0.0891089108910891 0 0.0693069306930693 0.0297029702970297 0.0099009900990099 0.0693069306930693 0.0594059405940594 0.0594059405940594 0.188118811881188 0.623762376237624 0.138613861386139 0.188118811881188 0.108910891089109 0.693069306930693 "3"
"157" 0.0882352941176471 0 0.0882352941176471 0 0 0.0882352941176471 0.205882352941176 0.117647058823529 0.205882352941176 0.529411764705882 0.205882352941176 0.117647058823529 0.0882352941176471 0.588235294117647 "1"
"158" 0.130434782608696 0.0579710144927536 0.0144927536231884 0 0.0144927536231884 0.072463768115942 0.0869565217391304 0.0869565217391304 0.0869565217391304 0.63768115942029 0.173913043478261 0.289855072463768 0.115942028985507 0.565217391304348 "3"
"159" 0.152866242038217 0.0191082802547771 0.0955414012738854 0.00636942675159236 0.101910828025478 0.0764331210191083 0.0573248407643312 0.0573248407643312 0.127388535031847 0.369426751592357 0.235668789808917 0.0509554140127389 0.0318471337579618 0.808917197452229 "4"
"160" 0.100840336134454 0 0.168067226890756 0.0420168067226891 0.0504201680672269 0.0252100840336134 0.0504201680672269 0.100840336134454 0.0840336134453782 0.361344537815126 0.176470588235294 0.0756302521008403 0.0588235294117647 0.689075630252101 "1"
"161" 0.0629370629370629 0.041958041958042 0.174825174825175 0.041958041958042 0.0909090909090909 0.125874125874126 0.0559440559440559 0.0559440559440559 0.125874125874126 0.34965034965035 0.272727272727273 0.118881118881119 0.0629370629370629 0.755244755244755 "4"
"162" 0.148648648648649 0 0.108108108108108 0.0135135135135135 0.0810810810810811 0.162162162162162 0.0540540540540541 0 0.0540540540540541 0.391891891891892 0.243243243243243 0.22972972972973 0.175675675675676 0.716216216216216 "1"
"163" 0.0705882352941176 0 0.0705882352941176 0.0117647058823529 0.0705882352941176 0.0823529411764706 0 0.0470588235294118 0.0941176470588235 0.623529411764706 0.2 0.352941176470588 0.270588235294118 0.647058823529412 "3"
"164" 0.0804597701149425 0 0.0804597701149425 0 0.0689655172413793 0.229885057471264 0.0344827586206897 0.0689655172413793 0.0344827586206897 0.390804597701149 0.367816091954023 0.160919540229885 0.103448275862069 0.758620689655172 "2"
"165" 0.0784313725490196 0.0065359477124183 0.0980392156862745 0.0196078431372549 0.0326797385620915 0.117647058823529 0.0915032679738562 0.0588235294117647 0.0588235294117647 0.522875816993464 0.209150326797386 0.196078431372549 0.0980392156862745 0.627450980392157 "1"
"166" 0.179310344827586 0 0.0413793103448276 0.0206896551724138 0.096551724137931 0.172413793103448 0.0689655172413793 0.0827586206896552 0.0413793103448276 0.275862068965517 0.351724137931035 0.0758620689655172 0.0551724137931034 0.758620689655172 "4"
"167" 0.0384615384615385 0 0.0128205128205128 0.0128205128205128 0.0769230769230769 0.0512820512820513 0.0384615384615385 0.115384615384615 0.0897435897435897 0.653846153846154 0.243589743589744 0.256410256410256 0.153846153846154 0.67948717948718 "3"
"168" 0.0697674418604651 0.0348837209302326 0.0697674418604651 0 0.244186046511628 0.0116279069767442 0.0465116279069767 0 0.0232558139534884 0.511627906976744 0.255813953488372 0.244186046511628 0.116279069767442 0.627906976744186 "3"
"169" 0.037037037037037 0 0.0246913580246914 0 0.135802469135802 0.0740740740740741 0.037037037037037 0 0.0987654320987654 0.654320987654321 0.209876543209877 0.296296296296296 0.209876543209877 0.580246913580247 "3"
"170" 0.0857142857142857 0 0.0142857142857143 0 0.0714285714285714 0.128571428571429 0.0714285714285714 0.0857142857142857 0.0571428571428571 0.542857142857143 0.285714285714286 0.242857142857143 0.1 0.714285714285714 "2"
"171" 0.108843537414966 0.0204081632653061 0.054421768707483 0.0204081632653061 0.108843537414966 0.108843537414966 0 0.149659863945578 0.115646258503401 0.374149659863946 0.36734693877551 0.149659863945578 0.0680272108843537 0.755102040816326 "2"
"172" 0.0465116279069767 0 0.116279069767442 0 0.0348837209302326 0.13953488372093 0.0348837209302326 0.27906976744186 0.104651162790698 0.302325581395349 0.453488372093023 0.162790697674419 0.0581395348837209 0.77906976744186 "4"
"173" 0.1 0 0.0222222222222222 0.0333333333333333 0.0777777777777778 0.1 0.0333333333333333 0.2 0.0444444444444444 0.433333333333333 0.377777777777778 0.266666666666667 0.155555555555556 0.7 "2"
"174" 0.105633802816901 0.028169014084507 0.0563380281690141 0.028169014084507 0.105633802816901 0.147887323943662 0.0211267605633803 0.0774647887323944 0.161971830985915 0.415492957746479 0.330985915492958 0.133802816901408 0.105633802816901 0.823943661971831 "2"
"175" 0.126315789473684 0.0315789473684211 0.0736842105263158 0.0105263157894737 0.0421052631578947 0.126315789473684 0.0526315789473684 0.0842105263157895 0.0421052631578947 0.421052631578947 0.252631578947368 0.263157894736842 0.136842105263158 0.673684210526316 "2"
"176" 0.0957446808510638 0.0319148936170213 0.0319148936170213 0 0.138297872340426 0.127659574468085 0.0106382978723404 0.117021276595745 0.0851063829787234 0.382978723404255 0.382978723404255 0.212765957446809 0.159574468085106 0.808510638297872 "2"
"177" 0.00869565217391304 0.0260869565217391 0.0956521739130435 0.0521739130434783 0.0608695652173913 0.0521739130434783 0 0 0.356521739130435 0.591304347826087 0.11304347826087 0.269565217391304 0.173913043478261 0.704347826086957 "3"
"178" 0.0645161290322581 0.010752688172043 0.0752688172043011 0 0.0645161290322581 0.10752688172043 0.032258064516129 0.032258064516129 0.0860215053763441 0.505376344086022 0.204301075268817 0.279569892473118 0.172043010752688 0.516129032258065 "3"
"179" 0.105263157894737 0 0.0736842105263158 0 0.115789473684211 0.0842105263157895 0.0315789473684211 0 0.126315789473684 0.494736842105263 0.2 0.252631578947368 0.136842105263158 0.642105263157895 "3"
"180" 0.112676056338028 0.0492957746478873 0.028169014084507 0 0.119718309859155 0.112676056338028 0.133802816901408 0.0774647887323944 0.105633802816901 0.359154929577465 0.309859154929577 0.0422535211267606 0.0352112676056338 0.767605633802817 "4"
"181" 0.11214953271028 0 0.0654205607476635 0.0373831775700935 0.0373831775700935 0.149532710280374 0.0560747663551402 0.11214953271028 0.121495327102804 0.383177570093458 0.299065420560748 0.149532710280374 0.11214953271028 0.775700934579439 "4"
"182" 0.117117117117117 0 0.108108108108108 0.027027027027027 0.0810810810810811 0.126126126126126 0.00900900900900901 0.126126126126126 0.0900900900900901 0.342342342342342 0.333333333333333 0.243243243243243 0.189189189189189 0.855855855855856 "2"
"183" 0 0 0.056 0.048 0.104 0.08 0.08 0.168 0.208 0.464 0.352 0.224 0.136 0.776 "2"
"184" 0.0309278350515464 0.0309278350515464 0.185567010309278 0 0.0309278350515464 0.0309278350515464 0.123711340206186 0.0721649484536082 0.103092783505155 0.515463917525773 0.134020618556701 0.154639175257732 0.0721649484536082 0.587628865979381 "1"
"185" 0.0694444444444444 0 0.0625 0.00694444444444444 0.0833333333333333 0.125 0.0138888888888889 0.166666666666667 0.0347222222222222 0.298611111111111 0.375 0.131944444444444 0.0694444444444444 0.722222222222222 "4"
"186" 0.0900900900900901 0.027027027027027 0.0810810810810811 0 0.027027027027027 0.117117117117117 0.0540540540540541 0.135135135135135 0.0900900900900901 0.45045045045045 0.279279279279279 0.234234234234234 0.117117117117117 0.693693693693694 "1"
"187" 0.0952380952380952 0.0476190476190476 0.111111111111111 0.0476190476190476 0.0793650793650794 0.0476190476190476 0 0 0.0476190476190476 0.619047619047619 0.126984126984127 0.46031746031746 0.238095238095238 0.619047619047619 "3"
"188" 0.0857142857142857 0 0.0761904761904762 0 0.0285714285714286 0.0666666666666667 0.0571428571428571 0.0285714285714286 0.104761904761905 0.638095238095238 0.123809523809524 0.266666666666667 0.133333333333333 0.561904761904762 "3"
"189" 0.225806451612903 0 0.120967741935484 0.0241935483870968 0.0483870967741935 0.209677419354839 0 0.137096774193548 0.0725806451612903 0.233870967741935 0.395161290322581 0.112903225806452 0.0483870967741935 0.887096774193548 "4"
"190" 0.131147540983607 0.00819672131147541 0.0819672131147541 0 0.131147540983607 0.0819672131147541 0.0163934426229508 0.0327868852459016 0.213114754098361 0.327868852459016 0.245901639344262 0.0655737704918033 0 0.778688524590164 "4"
"191" 0.142857142857143 0.00840336134453781 0.0756302521008403 0 0.126050420168067 0.0756302521008403 0 0.0504201680672269 0.218487394957983 0.310924369747899 0.252100840336134 0.0420168067226891 0 0.80672268907563 "4"
"192" 0.113636363636364 0.0340909090909091 0.136363636363636 0 0.0113636363636364 0.0568181818181818 0.0113636363636364 0.193181818181818 0.0795454545454545 0.443181818181818 0.261363636363636 0.181818181818182 0.0454545454545455 0.761363636363636 "4"
"193" 0.168831168831169 0 0 0 0 0.168831168831169 0 0.168831168831169 0.012987012987013 0.402597402597403 0.337662337662338 0.285714285714286 0.116883116883117 0.688311688311688 "2"
"194" 0.0725806451612903 0 0.0241935483870968 0.00806451612903226 0.104838709677419 0.112903225806452 0.0725806451612903 0.104838709677419 0.145161290322581 0.42741935483871 0.32258064516129 0.112903225806452 0.032258064516129 0.701612903225806 "2"
"195" 0.145833333333333 0.0277777777777778 0.0555555555555556 0 0.0138888888888889 0.0972222222222222 0.0555555555555556 0.201388888888889 0.0972222222222222 0.388888888888889 0.3125 0.104166666666667 0.0347222222222222 0.784722222222222 "4"
"196" 0.0218978102189781 0.0218978102189781 0.138686131386861 0.0218978102189781 0.109489051094891 0.0510948905109489 0.0364963503649635 0.138686131386861 0.167883211678832 0.299270072992701 0.299270072992701 0.116788321167883 0.072992700729927 0.81021897810219 "4"
"197" 0.0810810810810811 0.027027027027027 0.108108108108108 0.00900900900900901 0.108108108108108 0.0810810810810811 0.045045045045045 0.027027027027027 0.198198198198198 0.351351351351351 0.216216216216216 0.171171171171171 0.0900900900900901 0.756756756756757 "2"
"198" 0.043859649122807 0.0789473684210526 0.131578947368421 0.0087719298245614 0.0614035087719298 0.0087719298245614 0.0350877192982456 0.157894736842105 0.043859649122807 0.508771929824561 0.228070175438596 0.245614035087719 0.140350877192982 0.666666666666667 "1"
"199" 0.0618556701030928 0.0927835051546392 0.0824742268041237 0 0.0721649484536082 0.0618556701030928 0.0103092783505155 0.185567010309278 0.0412371134020619 0.43298969072165 0.319587628865979 0.206185567010309 0.123711340206186 0.845360824742268 "4"
"200" 0.0878378378378378 0.0810810810810811 0.101351351351351 0.027027027027027 0.0675675675675676 0.0472972972972973 0.0405405405405405 0.141891891891892 0.0675675675675676 0.439189189189189 0.256756756756757 0.25 0.121621621621622 0.72972972972973 "1"
"201" 0.0597014925373134 0 0.0895522388059701 0 0.0746268656716418 0.0149253731343284 0.0298507462686567 0.0298507462686567 0.164179104477612 0.388059701492537 0.119402985074627 0.134328358208955 0.0597014925373134 0.671641791044776 "1"
"202" 0.134831460674157 0 0.0449438202247191 0.0224719101123595 0.0449438202247191 0.0449438202247191 0.0337078651685393 0.134831460674157 0.101123595505618 0.460674157303371 0.224719101123595 0.224719101123595 0.0561797752808989 0.573033707865168 "1"
"203" 0.147368421052632 0.0315789473684211 0.0736842105263158 0 0.0631578947368421 0.0421052631578947 0.0947368421052632 0.126315789473684 0.105263157894737 0.4 0.231578947368421 0.157894736842105 0.0736842105263158 0.705263157894737 "1"
"204" 0.137404580152672 0.0229007633587786 0.16030534351145 0 0.0458015267175573 0.0687022900763359 0.0534351145038168 0.152671755725191 0.099236641221374 0.32824427480916 0.267175572519084 0.145038167938931 0.083969465648855 0.816793893129771 "4"
"205" 0.0657894736842105 0 0.125 0.0328947368421053 0.105263157894737 0.0921052631578947 0.0526315789473684 0.164473684210526 0.118421052631579 0.381578947368421 0.361842105263158 0.144736842105263 0.105263157894737 0.736842105263158 "2"
"206" 0.194630872483221 0 0.100671140939597 0 0.0939597315436242 0.10738255033557 0 0.194630872483221 0.0402684563758389 0.221476510067114 0.395973154362416 0.0939597315436242 0.0604026845637584 0.838926174496644 "4"
"207" 0.114754098360656 0.00819672131147541 0.122950819672131 0 0.0819672131147541 0.0737704918032787 0.0245901639344262 0.114754098360656 0.0573770491803279 0.450819672131148 0.270491803278688 0.0983606557377049 0.0573770491803279 0.795081967213115 "4"
"208" 0.114754098360656 0.00819672131147541 0.122950819672131 0 0.0819672131147541 0.0737704918032787 0.0245901639344262 0.114754098360656 0.0573770491803279 0.450819672131148 0.270491803278688 0.0983606557377049 0.0573770491803279 0.795081967213115 "4"
"209" 0.114754098360656 0.00819672131147541 0.122950819672131 0 0.0819672131147541 0.0737704918032787 0.0245901639344262 0.114754098360656 0.0573770491803279 0.450819672131148 0.270491803278688 0.0983606557377049 0.0573770491803279 0.795081967213115 "4"
"210" 0.024 0.048 0.072 0.024 0.072 0.144 0.024 0.072 0.2 0.4 0.288 0.168 0.088 0.752 "2"
"211" 0 0.05 0.075 0.0375 0.0625 0.2125 0.05 0.15 0.075 0.425 0.425 0.2375 0.1 0.725 "2"
"212" 0.0810810810810811 0.00900900900900901 0.0810810810810811 0.027027027027027 0.108108108108108 0.0540540540540541 0.045045045045045 0.144144144144144 0.126126126126126 0.423423423423423 0.306306306306306 0.234234234234234 0.171171171171171 0.702702702702703 "2"
"213" 0.0303030303030303 0.0909090909090909 0.0909090909090909 0.0909090909090909 0.0909090909090909 0.0909090909090909 0 0.0303030303030303 0.0909090909090909 0.666666666666667 0.212121212121212 0.272727272727273 0.181818181818182 0.696969696969697 "3"
"214" 0.0303030303030303 0.0909090909090909 0.0909090909090909 0.0909090909090909 0.0909090909090909 0.0909090909090909 0 0.0303030303030303 0.0909090909090909 0.666666666666667 0.212121212121212 0.272727272727273 0.181818181818182 0.696969696969697 "3"
"215" 0.036144578313253 0 0.072289156626506 0.0481927710843374 0.072289156626506 0.156626506024096 0 0.072289156626506 0.253012048192771 0.469879518072289 0.301204819277108 0.204819277108434 0.168674698795181 0.843373493975904 "2"
"216" 0.0652173913043478 0 0.0652173913043478 0.0869565217391304 0.0652173913043478 0.0217391304347826 0.0869565217391304 0.0652173913043478 0.173913043478261 0.608695652173913 0.152173913043478 0.173913043478261 0.152173913043478 0.695652173913043 "1"
"217" 0.114503816793893 0.0229007633587786 0.083969465648855 0.0458015267175573 0.0458015267175573 0.16030534351145 0.0687022900763359 0.0916030534351145 0.106870229007634 0.450381679389313 0.297709923664122 0.16793893129771 0.083969465648855 0.694656488549618 "1"
"218" 0.197278911564626 0.0136054421768707 0.115646258503401 0.0136054421768707 0.0612244897959184 0.115646258503401 0.0408163265306122 0.108843537414966 0.156462585034014 0.306122448979592 0.285714285714286 0.054421768707483 0.0272108843537415 0.877551020408163 "4"
"219" 0.127118644067797 0 0.186440677966102 0.0593220338983051 0.0169491525423729 0.0847457627118644 0.0508474576271186 0.0508474576271186 0.127118644067797 0.516949152542373 0.152542372881356 0.194915254237288 0.127118644067797 0.73728813559322 "1"
"220" 0.141975308641975 0 0.135802469135802 0.0555555555555556 0.0185185185185185 0.0987654320987654 0.037037037037037 0.0740740740740741 0.141975308641975 0.419753086419753 0.191358024691358 0.203703703703704 0.0925925925925926 0.697530864197531 "1"
"221" 0.157407407407407 0 0.138888888888889 0.0833333333333333 0.12037037037037 0.0833333333333333 0.0462962962962963 0.0555555555555556 0.12962962962963 0.361111111111111 0.259259259259259 0.12962962962963 0.0833333333333333 0.824074074074074 "4"
"222" 0.117117117117117 0 0.027027027027027 0.036036036036036 0.0540540540540541 0.0900900900900901 0.0540540540540541 0.0810810810810811 0.0720720720720721 0.576576576576577 0.225225225225225 0.297297297297297 0.162162162162162 0.63963963963964 "3"
"223" 0.138461538461538 0 0.0461538461538462 0 0.0615384615384615 0.107692307692308 0.0769230769230769 0.169230769230769 0.107692307692308 0.338461538461538 0.338461538461538 0.123076923076923 0.0769230769230769 0.753846153846154 "4"
"224" 0.032258064516129 0.0258064516129032 0.141935483870968 0.032258064516129 0.0709677419354839 0.180645161290323 0.0774193548387097 0.0903225806451613 0.103225806451613 0.425806451612903 0.341935483870968 0.109677419354839 0.0709677419354839 0.787096774193548 "4"
"225" 0.0909090909090909 0.0495867768595041 0.0578512396694215 0.0330578512396694 0.0578512396694215 0.0743801652892562 0.0330578512396694 0.140495867768595 0.0330578512396694 0.553719008264463 0.272727272727273 0.305785123966942 0.148760330578512 0.652892561983471 "3"
"226" 0.198581560283688 0.0212765957446809 0.0425531914893617 0.0212765957446809 0.106382978723404 0.170212765957447 0.0212765957446809 0.0921985815602837 0.0709219858156028 0.297872340425532 0.368794326241135 0.148936170212766 0.099290780141844 0.851063829787234 "4"
"227" 0.0606060606060606 0 0.242424242424242 0 0.0303030303030303 0.111111111111111 0.101010101010101 0.0505050505050505 0.0303030303030303 0.424242424242424 0.191919191919192 0.111111111111111 0.0303030303030303 0.686868686868687 "1"
"228" 0.152380952380952 0.00952380952380952 0.0952380952380952 0.0285714285714286 0.00952380952380952 0.114285714285714 0.0666666666666667 0.180952380952381 0.0571428571428571 0.419047619047619 0.304761904761905 0.20952380952381 0.114285714285714 0.714285714285714 "4"
"229" 0.0769230769230769 0 0.0256410256410256 0 0.102564102564103 0.188034188034188 0.0170940170940171 0.0341880341880342 0.0854700854700855 0.512820512820513 0.324786324786325 0.324786324786325 0.128205128205128 0.623931623931624 "3"
"230" 0.0853658536585366 0 0.0731707317073171 0.024390243902439 0.0975609756097561 0.158536585365854 0 0.024390243902439 0.0853658536585366 0.48780487804878 0.280487804878049 0.25609756097561 0.0975609756097561 0.658536585365854 "2"
"231" 0.141176470588235 0 0 0.0117647058823529 0.0823529411764706 0.105882352941176 0.0823529411764706 0 0.0823529411764706 0.588235294117647 0.188235294117647 0.317647058823529 0.176470588235294 0.647058823529412 "3"
"232" 0.0125 0.0375 0.0375 0 0.075 0.15 0.0125 0.0125 0.025 0.675 0.2375 0.4375 0.2125 0.5 "3"
"233" 0.112244897959184 0.0306122448979592 0.0306122448979592 0 0.0816326530612245 0.112244897959184 0.0612244897959184 0.0714285714285714 0.0306122448979592 0.479591836734694 0.26530612244898 0.244897959183673 0.112244897959184 0.63265306122449 "3"
"234" 0.0666666666666667 0 0.211111111111111 0 0.166666666666667 0 0.133333333333333 0.0333333333333333 0.0111111111111111 0.4 0.2 0.244444444444444 0.122222222222222 0.611111111111111 "1"
"235" 0.0579710144927536 0 0.0579710144927536 0 0.101449275362319 0.159420289855072 0.101449275362319 0.0144927536231884 0.0579710144927536 0.536231884057971 0.27536231884058 0.318840579710145 0.173913043478261 0.608695652173913 "3"
"236" 0.0576923076923077 0 0.0769230769230769 0 0.0769230769230769 0.0576923076923077 0.0576923076923077 0.0961538461538462 0.134615384615385 0.365384615384615 0.230769230769231 0.153846153846154 0.0961538461538462 0.615384615384615 "1"
"237" 0.145833333333333 0.0208333333333333 0 0 0 0.0625 0 0.0625 0.125 0.541666666666667 0.125 0.395833333333333 0.125 0.479166666666667 "3"
"238" 0.176470588235294 0.0196078431372549 0 0 0 0.0196078431372549 0 0.0588235294117647 0.0980392156862745 0.568627450980392 0.0784313725490196 0.431372549019608 0.117647058823529 0.470588235294118 "3"
"239" 0 0.0241935483870968 0.0967741935483871 0.0645161290322581 0.0241935483870968 0.0967741935483871 0.0725806451612903 0.104838709677419 0.25 0.532258064516129 0.225806451612903 0.201612903225806 0.120967741935484 0.725806451612903 "1"
"240" 0.157407407407407 0 0.0740740740740741 0 0 0.0925925925925926 0.0462962962962963 0.12962962962963 0.00925925925925926 0.509259259259259 0.222222222222222 0.231481481481481 0.0925925925925926 0.648148148148148 "1"
"241" 0.092436974789916 0 0.117647058823529 0 0.126050420168067 0.100840336134454 0.0504201680672269 0.0840336134453782 0.0588235294117647 0.378151260504202 0.310924369747899 0.159663865546218 0.0504201680672269 0.697478991596639 "4"
"242" 0.117647058823529 0 0.107843137254902 0 0.107843137254902 0.166666666666667 0.0294117647058824 0.0980392156862745 0.0588235294117647 0.392156862745098 0.372549019607843 0.196078431372549 0.127450980392157 0.774509803921569 "2"
"243" 0.0697674418604651 0.0930232558139535 0.174418604651163 0 0.0116279069767442 0.104651162790698 0.0581395348837209 0.0465116279069767 0.0232558139534884 0.511627906976744 0.162790697674419 0.244186046511628 0.0813953488372093 0.593023255813954 "1"
"244" 0.0416666666666667 0 0.0555555555555556 0.0138888888888889 0.0833333333333333 0.0833333333333333 0.0416666666666667 0.125 0.0972222222222222 0.486111111111111 0.291666666666667 0.236111111111111 0.180555555555556 0.652777777777778 "2"
"245" 0.0827067669172932 0.0225563909774436 0.0977443609022556 0 0.0300751879699248 0.12781954887218 0.0300751879699248 0.263157894736842 0.0601503759398496 0.285714285714286 0.421052631578947 0.150375939849624 0.0601503759398496 0.781954887218045 "4"
"246" 0.113475177304965 0.00709219858156028 0.127659574468085 0 0.0354609929078014 0.141843971631206 0.0283687943262411 0.0921985815602837 0.0709219858156028 0.304964539007092 0.269503546099291 0.127659574468085 0.049645390070922 0.74468085106383 "4"
